,k,destRegion,originRegion,migrations,originPop,destPop
967,1.62E-07,Portugal,EasternEurope,1051.7,294540681,10652321
968,1.20E-08,Portugal,SoutheastAsia,144,597327771,10652321
969,1.82E-08,Portugal,Caribbean,22.1,41724731,10652321
970,8.34E-09,Portugal,TurkishMiddleEast,22.7,103089615,10652321
971,2.71E-08,Portugal,ArabicWestAfrica,4.4,3609543,10652321
972,2.72E-07,Portugal,MiddleAfrica,746,107982268,10652321
973,0,RussianAsia,Brazil,0,196796269,55514817
974,8.39E-07,RussianAsia,RussianAsia,2354.2,55514817,55514817
975,0,RussianAsia,USA,0,308711621,55514817
976,-5.01E-07,RussianAsia,ArabicMiddleEast,-2917.4,129648409,55514817
977,-3.67E-06,RussianAsia,EasternEurope,-43281.3,294540681,55514817
978,3.88E-09,RussianAsia,ChineseAsia,174,1393132348,55514817
979,0,RussianAsia,Spain,0,46788630,55514817
980,0,RussianAsia,MiddleAfrica,0,107982268,55514817
981,8.65E-07,RussianAsia,TurkishMiddleEast,4133.7,103089615,55514817
982,0,RussianAsia,CentralAmerica,0,160556595,55514817
983,3.01E-08,RussianAsia,PersianMiddleEast,144.2,103370678,55514817
984,0,RussianAsia,FrenchWestAfrica,0,304171621,55514817
985,0,RussianAsia,Korea,0,74144454,55514817
986,0,RussianAsia,Somalia,0,12053223,55514817
987,0,RussianAsia,NorthAfrica,0,204310190,55514817
988,3.87E-07,RussianAsia,BalkanPeninsula,631.3,29503649,55514817
989,2.54E-05,RussianAsia,Tajikistan,12944.9,7641630,55514817
990,-4.96E-07,RussianAsia,NordicCountries,-870.7,32140303,55514817
991,0,RussianAsia,SouthernAfrica,0,59016093,55514817
992,0,RussianAsia,Canada,0,34168668,55514817
993,0,RussianAsia,ArabicWestAfrica,0,3609543,55514817
994,0,RussianAsia,IndianSubcontinent,0,1602003617,55514817
995,0,RussianAsia,Portugal,0,10652321,55514817
996,0,RussianAsia,Madagascar,0,21151640,55514817
997,0,RussianAsia,Angola,0,23369131,55514817
998,0,RussianAsia,Melanesia,0,8983311,55514817
999,0,RussianAsia,EastAfrica,0,313782635,55514817
1000,0,RussianAsia,SoutheastAsia,0,597327771,55514817
1001,0,RussianAsia,FrenchEurope,0,74473368,55514817
1002,0,RussianAsia,BritishIsles,0,68013843,55514817
1003,3.42E-06,RussianAsia,GermanEurope,17817.2,113855625,55514817
1004,0,RussianAsia,Japan,0,128551873,55514817
1005,0,RussianAsia,SpanishSouthAmerica,0,198483935,55514817
1006,0,RussianAsia,AustrailiaNewZealand,0,26490126,55514817
1007,0,RussianAsia,ItalianEurope,0,66998485,55514817
1008,0,RussianAsia,Caribbean,0,41724731,55514817
1009,0,Somalia,Japan,0,128551873,12053223
1010,0,Somalia,SouthernAfrica,0,59016093,12053223
1011,0,Somalia,Somalia,0,12053223,12053223
1012,0,Somalia,Canada,0,34168668,12053223
1013,0,Somalia,Tajikistan,0,7641630,12053223
1014,0,Somalia,EasternEurope,0,294540681,12053223
1015,0,Somalia,Madagascar,0,21151640,12053223
1016,0,Somalia,Spain,0,46788630,12053223
1017,0,Somalia,Korea,0,74144454,12053223
1018,0,Somalia,Brazil,0,196796269,12053223
1019,0,Somalia,NordicCountries,0,32140303,12053223
1020,0,Somalia,BritishIsles,0,68013843,12053223
1021,0,Somalia,PersianMiddleEast,0,103370678,12053223
1022,0,Somalia,Melanesia,0,8983311,12053223
1023,0,Somalia,Angola,0,23369131,12053223
1024,0,Somalia,MiddleAfrica,0,107982268,12053223
1025,0,Somalia,BalkanPeninsula,0,29503649,12053223
1026,0,Somalia,USA,0,308711621,12053223
1027,0,Somalia,FrenchEurope,0,74473368,12053223
1028,0,Somalia,ItalianEurope,0,66998485,12053223
1029,0,Somalia,SpanishSouthAmerica,0,198483935,12053223
1030,0,Somalia,EastAfrica,0,313782635,12053223
1031,0,Somalia,GermanEurope,0,113855625,12053223
1032,0,Somalia,IndianSubcontinent,0,1602003617,12053223
1033,0,Somalia,FrenchWestAfrica,0,304171621,12053223
1034,0,Somalia,Portugal,0,10652321,12053223
1035,0,Somalia,SoutheastAsia,0,597327771,12053223
1036,0,Somalia,CentralAmerica,0,160556595,12053223
1037,0,Somalia,NorthAfrica,0,204310190,12053223
1038,0,Somalia,RussianAsia,0,55514817,12053223
1039,0,Somalia,ArabicMiddleEast,0,129648409,12053223
1040,0,Somalia,TurkishMiddleEast,0,103089615,12053223
1041,0,Somalia,AustrailiaNewZealand,0,26490126,12053223
1042,0,Somalia,ChineseAsia,0,1393132348,12053223
1043,0,Somalia,Caribbean,0,41724731,12053223
1044,0,Somalia,ArabicWestAfrica,0,3609543,12053223
1045,3.81E-08,SoutheastAsia,Caribbean,197.3,41724731,597327771
1046,5.26E-10,SoutheastAsia,FrenchWestAfrica,15.4,304171621,597327771
1047,2.53E-07,SoutheastAsia,AustrailiaNewZealand,884.9,26490126,597327771
1048,4.32E-08,SoutheastAsia,GermanEurope,529.3,113855625,597327771
1049,6.54E-08,SoutheastAsia,NordicCountries,270.1,32140303,597327771
1050,0,SoutheastAsia,Somalia,0,12053223,597327771
1051,6.08E-10,SoutheastAsia,CentralAmerica,10.2,160556595,597327771
1052,1.55E-09,SoutheastAsia,EasternEurope,43.7,294540681,597327771
1053,1.31E-07,SoutheastAsia,Japan,1777.1,128551873,597327771
1054,0,SoutheastAsia,MiddleAfrica,0,107982268,597327771
1055,1.00E-08,SoutheastAsia,Portugal,16.7,10652321,597327771
1056,4.17E-09,SoutheastAsia,PersianMiddleEast,47.5,103370678,597327771
1057,1.61E-07,SoutheastAsia,IndianSubcontinent,19101.3,1602003617,597327771
1058,-7.41E-10,SoutheastAsia,NorthAfrica,-15.2,204310190,597327771
1059,1.86E-08,SoutheastAsia,ArabicMiddleEast,254.7,129648409,597327771
1060,0,SoutheastAsia,Madagascar,0,21151640,597327771
1061,2.51E-07,SoutheastAsia,ChineseAsia,26459.9,1393132348,597327771
1062,5.97E-09,SoutheastAsia,Brazil,117.8,196796269,597327771
1063,0,SoutheastAsia,Tajikistan,0.2,7641630,597327771
1064,6.08E-08,SoutheastAsia,USA,1755.7,308711621,597327771
1065,3.27E-08,SoutheastAsia,Canada,142.1,34168668,597327771
1066,2.73E-10,SoutheastAsia,EastAfrica,8.4,313782635,597327771
1067,2.62E-06,SoutheastAsia,SoutheastAsia,133424.9,597327771,597327771
1068,0,SoutheastAsia,TurkishMiddleEast,0.5,103089615,597327771
1069,1.51E-10,SoutheastAsia,RussianAsia,1.1,55514817,597327771
1070,2.17E-07,SoutheastAsia,BritishIsles,1704.5,68013843,597327771
1071,1.57E-09,SoutheastAsia,BalkanPeninsula,6.5,29503649,597327771
1072,-1.05E-09,SoutheastAsia,Spain,-6.9,46788630,597327771
1073,1.90E-08,SoutheastAsia,Korea,161,74144454,597327771
1074,8.71E-09,SoutheastAsia,Melanesia,12,8983311,597327771
1075,2.68E-09,SoutheastAsia,SpanishSouthAmerica,53.4,198483935,597327771
1076,1.42E-08,SoutheastAsia,ItalianEurope,110.6,66998485,597327771
1077,2.20E-08,SoutheastAsia,Angola,69.1,23369131,597327771
1078,0,SoutheastAsia,SouthernAfrica,0,59016093,597327771
1079,2.44E-08,SoutheastAsia,FrenchEurope,207.1,74473368,597327771
1080,0,SoutheastAsia,ArabicWestAfrica,0,3609543,597327771
1081,0,SouthernAfrica,FrenchEurope,0,74473368,59016093
1082,1.22E-05,SouthernAfrica,SouthernAfrica,36818.2,59016093,59016093
1083,1.13E-06,SouthernAfrica,Angola,1534,23369131,59016093
1084,0,SouthernAfrica,USA,0,308711621,59016093
1085,0,SouthernAfrica,NorthAfrica,0,204310190,59016093
1086,0,SouthernAfrica,CentralAmerica,0,160556595,59016093
1087,0,SouthernAfrica,GermanEurope,0,113855625,59016093
1088,0,SouthernAfrica,Spain,0,46788630,59016093
1089,0,SouthernAfrica,EasternEurope,0,294540681,59016093
1090,0,SouthernAfrica,Canada,0,34168668,59016093
1091,0,SouthernAfrica,Somalia,0,12053223,59016093
1092,0,SouthernAfrica,ChineseAsia,0,1393132348,59016093
1093,0,SouthernAfrica,Korea,0,74144454,59016093
1094,0,SouthernAfrica,RussianAsia,0,55514817,59016093
1095,0,SouthernAfrica,Caribbean,0,41724731,59016093
1096,0,SouthernAfrica,Madagascar,0,21151640,59016093
1097,0,SouthernAfrica,NordicCountries,0,32140303,59016093
1098,0,SouthernAfrica,Melanesia,0,8983311,59016093
1099,0,SouthernAfrica,MiddleAfrica,0,107982268,59016093
1100,0,SouthernAfrica,Brazil,0,196796269,59016093
1101,0,SouthernAfrica,Tajikistan,0,7641630,59016093
1102,0,SouthernAfrica,ArabicMiddleEast,0,129648409,59016093
1103,0,SouthernAfrica,BalkanPeninsula,0,29503649,59016093
1104,0,SouthernAfrica,SoutheastAsia,0,597327771,59016093
1105,0,SouthernAfrica,ArabicWestAfrica,0,3609543,59016093
1106,7.23E-06,SouthernAfrica,EastAfrica,91968.8,313782635,59016093
1107,0,SouthernAfrica,TurkishMiddleEast,0,103089615,59016093
1108,0,SouthernAfrica,SpanishSouthAmerica,0,198483935,59016093
1109,0,SouthernAfrica,FrenchWestAfrica,0,304171621,59016093
1110,0,SouthernAfrica,BritishIsles,0,68013843,59016093
1111,0,SouthernAfrica,ItalianEurope,0,66998485,59016093
1112,0,SouthernAfrica,Portugal,0,10652321,59016093
1113,-7.84E-08,SouthernAfrica,AustrailiaNewZealand,-119.1,26490126,59016093
1114,0,SouthernAfrica,Japan,0,128551873,59016093
1115,0,SouthernAfrica,PersianMiddleEast,0,103370678,59016093
1116,0,SouthernAfrica,IndianSubcontinent,0,1602003617,59016093
1117,4.45E-06,Spain,NordicCountries,7339.7,32140303,46788630
1118,1.98E-05,Spain,SpanishSouthAmerica,155936.4,198483935,46788630
1119,1.22E-06,Spain,FrenchWestAfrica,13926.8,304171621,46788630
1120,4.65E-06,Spain,FrenchEurope,15793.4,74473368,46788630
1121,2.15E-07,Spain,Angola,269.1,23369131,46788630
1122,2.42E-06,Spain,ItalianEurope,7494.4,66998485,46788630
1123,7.88E-06,Spain,Caribbean,16267.8,41724731,46788630
1124,7.32E-08,Spain,TurkishMiddleEast,329.5,103089615,46788630
1125,1.73E-05,Spain,Portugal,11058.3,10652321,46788630
1126,7.19E-08,Spain,PersianMiddleEast,324.8,103370678,46788630
1127,6.75E-08,Spain,Japan,367.9,128551873,46788630
1128,5.82E-08,Spain,Korea,197.7,74144454,46788630
1129,1.24E-06,Spain,CentralAmerica,8151.7,160556595,46788630
1130,4.96E-06,Spain,GermanEurope,24296.6,113855625,46788630
1131,3.08E-08,Spain,Melanesia,17,8983311,46788630
1132,2.87E-07,Spain,ChineseAsia,12099.9,1393132348,46788630
1133,1.93E-07,Spain,Canada,335.5,34168668,46788630
1134,4.17E-09,Spain,Tajikistan,2.2,7641630,46788630
1135,3.12E-06,Spain,ArabicWestAfrica,786.6,3609543,46788630
1136,3.82E-08,Spain,Madagascar,44.4,21151640,46788630
1137,4.60E-07,Spain,MiddleAfrica,2150.7,107982268,46788630
1138,1.04E-05,Spain,EasternEurope,114868.5,294540681,46788630
1139,5.79E-07,Spain,BalkanPeninsula,887.2,29503649,46788630
1140,4.80E-08,Spain,EastAfrica,562.3,313782635,46788630
1141,2.77E-08,Spain,RussianAsia,73,55514817,46788630
1142,1.68E-07,Spain,IndianSubcontinent,7973.6,1602003617,46788630
1143,1.46E-07,Spain,SoutheastAsia,2971,597327771,46788630
1144,5.93E-08,Spain,SouthernAfrica,165.7,59016093,46788630
1145,5.50E-07,Spain,ArabicMiddleEast,3008.5,129648409,46788630
1146,1.73E-06,Spain,Brazil,13540.8,196796269,46788630
1147,4.51E-08,Spain,Somalia,32.7,12053223,46788630
1148,1.86E-07,Spain,USA,2150.8,308711621,46788630
1149,1.07E-05,Spain,BritishIsles,33774.7,68013843,46788630
1150,7.06E-06,Spain,NorthAfrica,57146.9,204310190,46788630
1151,2.73E-07,Spain,AustrailiaNewZealand,381.8,26490126,46788630
1152,0,Spain,Spain,0,46788630,46788630
1153,4.49E-09,SpanishSouthAmerica,Japan,41.6,128551873,198483935
1154,6.20E-09,SpanishSouthAmerica,SouthernAfrica,29.8,59016093,198483935
1155,-5.14E-10,SpanishSouthAmerica,NorthAfrica,-7.7,204310190,198483935
1156,1.34E-07,SpanishSouthAmerica,CentralAmerica,1485.8,160556595,198483935
1157,5.16E-10,SpanishSouthAmerica,Madagascar,1.8,21151640,198483935
1158,-1.42E-09,SpanishSouthAmerica,Angola,-3.1,23369131,198483935
1159,-2.61E-09,SpanishSouthAmerica,Spain,-10.1,46788630,198483935
1160,3.93E-08,SpanishSouthAmerica,NordicCountries,109.1,32140303,198483935
1161,4.77E-08,SpanishSouthAmerica,AustrailiaNewZealand,112.2,26490126,198483935
1162,1.67E-09,SpanishSouthAmerica,FrenchWestAfrica,32.1,304171621,198483935
1163,-1.39E-08,SpanishSouthAmerica,ArabicMiddleEast,-128,129648409,198483935
1164,-3.14E-08,SpanishSouthAmerica,BalkanPeninsula,-81.4,29503649,198483935
1165,1.63E-07,SpanishSouthAmerica,USA,3170,308711621,198483935
1166,1.75E-07,SpanishSouthAmerica,Korea,994,74144454,198483935
1167,1.83E-07,SpanishSouthAmerica,GermanEurope,1510,113855625,198483935
1168,4.22E-09,SpanishSouthAmerica,PersianMiddleEast,32.6,103370678,198483935
1169,1.85E-07,SpanishSouthAmerica,Caribbean,642.5,41724731,198483935
1170,3.55E-10,SpanishSouthAmerica,EastAfrica,7.2,313782635,198483935
1171,0,SpanishSouthAmerica,ArabicWestAfrica,0.1,3609543,198483935
1172,6.43E-09,SpanishSouthAmerica,ChineseAsia,456.9,1393132348,198483935
1173,1.09E-09,SpanishSouthAmerica,IndianSubcontinent,87.4,1602003617,198483935
1174,2.16E-09,SpanishSouthAmerica,Melanesia,2,8983311,198483935
1175,9.05E-10,SpanishSouthAmerica,SoutheastAsia,31.3,597327771,198483935
1176,1.40E-09,SpanishSouthAmerica,MiddleAfrica,11.6,107982268,198483935
1177,1.85E-09,SpanishSouthAmerica,TurkishMiddleEast,14.7,103089615,198483935
1178,5.47E-08,SpanishSouthAmerica,Brazil,721.5,196796269,198483935
1179,8.68E-09,SpanishSouthAmerica,Tajikistan,7.7,7641630,198483935
1180,-1.29E-07,SpanishSouthAmerica,Portugal,-138.2,10652321,198483935
1181,-3.13E-07,SpanishSouthAmerica,ItalianEurope,-1631.4,66998485,198483935
1182,5.41E-09,SpanishSouthAmerica,RussianAsia,24.6,55514817,198483935
1183,-3.53E-08,SpanishSouthAmerica,EasternEurope,-658.7,294540681,198483935
1184,5.96E-08,SpanishSouthAmerica,BritishIsles,315.1,68013843,198483935
1185,1.57E-07,SpanishSouthAmerica,Canada,458.8,34168668,198483935
1186,9.27E-08,SpanishSouthAmerica,FrenchEurope,530.1,74473368,198483935
1187,1.38E-06,SpanishSouthAmerica,SpanishSouthAmerica,18349.7,198483935,198483935
1188,0,SpanishSouthAmerica,Somalia,-0.1,12053223,198483935
1189,0,Tajikistan,BalkanPeninsula,0,29503649,7641630
1190,0,Tajikistan,Melanesia,0,8983311,7641630
1191,-4.04E-06,Tajikistan,RussianAsia,-5555.5,55514817,7641630
1192,0,Tajikistan,Canada,0,34168668,7641630
1193,0,Tajikistan,Portugal,0,10652321,7641630
1194,0,Tajikistan,ArabicMiddleEast,0,129648409,7641630
1195,0,Tajikistan,Spain,0,46788630,7641630
1196,0,Tajikistan,SpanishSouthAmerica,0,198483935,7641630
1197,0,Tajikistan,FrenchEurope,0,74473368,7641630
1198,0,Tajikistan,MiddleAfrica,0,107982268,7641630
1199,0,Tajikistan,Korea,0,74144454,7641630
1200,0,Tajikistan,ArabicWestAfrica,0,3609543,7641630
1201,0,Tajikistan,ChineseAsia,0,1393132348,7641630
1202,0,Tajikistan,EastAfrica,0,313782635,7641630
1203,0,Tajikistan,Angola,0,23369131,7641630
1204,0,Tajikistan,GermanEurope,0,113855625,7641630
1205,0,Tajikistan,SoutheastAsia,0,597327771,7641630
1206,0,Tajikistan,NorthAfrica,0,204310190,7641630
1207,0,Tajikistan,SouthernAfrica,0,59016093,7641630
1208,0,Tajikistan,NordicCountries,0,32140303,7641630
1209,2.35E-06,Tajikistan,PersianMiddleEast,5524.5,103370678,7641630
1210,0,Tajikistan,TurkishMiddleEast,0,103089615,7641630
1211,0,Tajikistan,USA,0,308711621,7641630
1212,0,Tajikistan,FrenchWestAfrica,0,304171621,7641630
1213,0,Tajikistan,CentralAmerica,0,160556595,7641630
1214,0,Tajikistan,Brazil,0,196796269,7641630
1215,0,Tajikistan,Japan,0,128551873,7641630
1216,0,Tajikistan,IndianSubcontinent,0,1602003617,7641630
1217,0,Tajikistan,ItalianEurope,0,66998485,7641630
1218,2.72E-07,Tajikistan,EasternEurope,1572.5,294540681,7641630
1219,0,Tajikistan,Tajikistan,0,7641630,7641630
1220,0,Tajikistan,Somalia,0,12053223,7641630
1221,0,Tajikistan,Madagascar,0,21151640,7641630
1222,0,Tajikistan,Caribbean,0,41724731,7641630
1223,0,Tajikistan,BritishIsles,0,68013843,7641630
1224,0,Tajikistan,AustrailiaNewZealand,0,26490126,7641630
1225,3.43E-10,TurkishMiddleEast,CentralAmerica,3.2,160556595,103089615
1226,7.54E-08,TurkishMiddleEast,BritishIsles,315.1,68013843,103089615
1227,1.34E-09,TurkishMiddleEast,IndianSubcontinent,85.9,1602003617,103089615
1228,0,TurkishMiddleEast,Melanesia,0,8983311,103089615
1229,4.71E-09,TurkishMiddleEast,Tajikistan,3,7641630,103089615
1230,2.36E-09,TurkishMiddleEast,Portugal,2.8,10652321,103089615
1231,6.05E-07,TurkishMiddleEast,GermanEurope,3934.1,113855625,103089615
1232,3.32E-09,TurkishMiddleEast,Japan,24.4,128551873,103089615
1233,5.36E-08,TurkishMiddleEast,RussianAsia,188.1,55514817,103089615
1234,4.38E-07,TurkishMiddleEast,EasternEurope,6456.2,294540681,103089615
1235,0,TurkishMiddleEast,ArabicWestAfrica,0.2,3609543,103089615
1236,1.55E-07,TurkishMiddleEast,PersianMiddleEast,930.2,103370678,103089615
1237,7.36E-09,TurkishMiddleEast,Canada,17.7,34168668,103089615
1238,2.14E-08,TurkishMiddleEast,TurkishMiddleEast,128.6,103089615,103089615
1239,3.81E-10,TurkishMiddleEast,SpanishSouthAmerica,4.7,198483935,103089615
1240,1.84E-08,TurkishMiddleEast,ItalianEurope,76.8,66998485,103089615
1241,0,TurkishMiddleEast,Madagascar,0.1,21151640,103089615
1242,7.76E-10,TurkishMiddleEast,SoutheastAsia,21,597327771,103089615
1243,5.21E-07,TurkishMiddleEast,BalkanPeninsula,1060.9,29503649,103089615
1244,3.78E-08,TurkishMiddleEast,NorthAfrica,407.8,204310190,103089615
1245,0,TurkishMiddleEast,Somalia,0.3,12053223,103089615
1246,-1.93E-10,TurkishMiddleEast,EastAfrica,-3.3,313782635,103089615
1247,1.33E-09,TurkishMiddleEast,Korea,6.7,74144454,103089615
1248,6.71E-07,TurkishMiddleEast,ArabicMiddleEast,4879.2,129648409,103089615
1249,4.62E-10,TurkishMiddleEast,FrenchWestAfrica,7.1,304171621,103089615
1250,8.21E-08,TurkishMiddleEast,NordicCountries,180.1,32140303,103089615
1251,3.92E-10,TurkishMiddleEast,ChineseAsia,22.1,1393132348,103089615
1252,4.95E-09,TurkishMiddleEast,Spain,15,46788630,103089615
1253,0,TurkishMiddleEast,Angola,-0.6,23369131,103089615
1254,6.44E-10,TurkishMiddleEast,MiddleAfrica,4,107982268,103089615
1255,3.65E-10,TurkishMiddleEast,Caribbean,1.3,41724731,103089615
1256,1.19E-08,TurkishMiddleEast,USA,183.7,308711621,103089615
1257,2.10E-08,TurkishMiddleEast,AustrailiaNewZealand,39.4,26490126,103089615
1258,3.25E-09,TurkishMiddleEast,SouthernAfrica,12.6,59016093,103089615
1259,3.84E-10,TurkishMiddleEast,Brazil,4.2,196796269,103089615
1260,6.87E-08,TurkishMiddleEast,FrenchEurope,310.9,74473368,103089615
1261,2.29E-05,USA,CentralAmerica,296801.3,160556595,308711621
1262,-6.78E-06,USA,GermanEurope,-65465.5,113855625,308711621
1263,-1.52E-07,USA,AustrailiaNewZealand,-420.9,26490126,308711621
1264,1.00E-06,USA,SoutheastAsia,40320.6,597327771,308711621
1265,2.55E-07,USA,TurkishMiddleEast,2256.5,103089615,308711621
1266,4.83E-07,USA,EastAfrica,11139.3,313782635,308711621
1267,5.21E-06,USA,Somalia,7285.6,12053223,308711621
1268,8.09E-07,USA,IndianSubcontinent,75922.4,1602003617,308711621
1269,2.60E-07,USA,NorthAfrica,4144.9,204310190,308711621
1270,-3.15E-08,USA,USA,-716.6,308711621,308711621
1271,1.70E-07,USA,Tajikistan,161.8,7641630,308711621
1272,-3.42E-06,USA,NordicCountries,-11140.9,32140303,308711621
1273,1.77E-07,USA,SouthernAfrica,973,59016093,308711621
1274,1.41E-05,USA,Caribbean,57223.8,41724731,308711621
1275,1.24E-07,USA,MiddleAfrica,1140,107982268,308711621
1276,-1.13E-06,USA,BalkanPeninsula,-3409.4,29503649,308711621
1277,8.87E-07,USA,ChineseAsia,73821.8,1393132348,308711621
1278,2.17E-07,USA,Melanesia,236.8,8983311,308711621
1279,3.21E-06,USA,SpanishSouthAmerica,50027.6,198483935,308711621
1280,7.36E-07,USA,Brazil,11381.1,196796269,308711621
1281,-1.49E-06,USA,Japan,-16013.4,128551873,308711621
1282,2.90E-08,USA,RussianAsia,151.3,55514817,308711621
1283,-8.35E-07,USA,Spain,-3753.7,46788630,308711621
1284,-1.12E-07,USA,Angola,-277.5,23369131,308711621
1285,-3.36E-06,USA,Canada,-11534.6,34168668,308711621
1286,-2.82E-06,USA,Portugal,-3544.2,10652321,308711621
1287,-2.54E-06,USA,BritishIsles,-15771.4,68013843,308711621
1288,-6.16E-07,USA,FrenchEurope,-4125.5,74473368,308711621
1289,6.19E-07,USA,FrenchWestAfrica,13921.1,304171621,308711621
1290,9.85E-07,USA,ArabicMiddleEast,10632.3,129648409,308711621
1291,-1.92E-06,USA,ItalianEurope,-11735.7,66998485,308711621
1292,8.37E-07,USA,PersianMiddleEast,7434.3,103370678,308711621
1293,6.43E-06,USA,Korea,42912.5,74144454,308711621
1294,1.07E-06,USA,EasternEurope,23445.1,294540681,308711621
1295,2.96E-07,USA,ArabicWestAfrica,147.9,3609543,308711621
1296,-8.90E-08,USA,Madagascar,-202.6,21151640,308711621