3.036118504164296850e-01,1.888363138595747226e-01,9.163099763929712094e-02,4.553652453351441504e-03,-7.343327984084548066e-02,-1.425500035635053619e-01,-2.030876013249285905e-01,-2.555630270069869092e-01
7.221550666878612246e-02,-4.913487213138230392e-02,-1.389096136741971854e-01,-2.220932720075093625e-01,-2.858065350928410409e-01,-3.371534416609625051e-01,-3.804259534995664827e-01,-4.170690783244717093e-01
1.318934336044285671e-01,-3.491282528867618862e-02,-1.664663213763263594e-01,-2.728165326666003310e-01,-3.597047301707628209e-01,-4.320124258304424147e-01,-4.926857494894627543e-01,-5.438081875434470636e-01
1.581592690712104940e-02,-6.589658330191752733e-02,-1.342078054559370515e-01,-1.906527181394101211e-01,-2.392594912086637438e-01,-2.812425107366710586e-01,-3.183823482612436195e-01,-3.520808457599142738e-01
-7.099241703779156365e-02,-5.044784422775508426e-02,-3.827554475386731742e-02,-2.297112767205523876e-02,-5.054472811701775196e-03,1.582836901624643661e-02,4.001952457526265772e-02,6.770881636799362668e-02
4.957822400703514043e-02,5.759409387693432969e-03,-2.863504560044064645e-02,-5.465909557482528242e-02,-7.346891138960263967e-02,-8.603024694315643262e-02,-9.302489951785074263e-02,-9.495843591213423696e-02
5.870995191746174657e-04,-3.951985388881726347e-02,-7.663839382912197851e-02,-1.090389142756438556e-01,-1.368282607223931524e-01,-1.613113769345415338e-01,-1.838760920282193345e-01,-2.049711707965801433e-01
1.342433302683593462e-02,-3.660095908239070772e-02,-7.882701654449238149e-02,-1.156440976467484893e-01,-1.470388247045982810e-01,-1.728917867405609654e-01,-1.943693367166340336e-01,-2.128326057087532586e-01
4.066138783744829149e-02,1.160528672487496846e-02,-1.076321219112771725e-02,-2.836101026523722354e-02,-4.115585460069164092e-02,-4.827235071889247886e-02,-5.007174706249046398e-02,-4.670142783477160969e-02
7.828006260170265740e-02,1.665555550028769262e-03,-6.194530520873324508e-02,-1.144210063200114952e-01,-1.573331809810686599e-01,-1.920118150908445287e-01,-2.199254828689052588e-01,-2.421005036066501970e-01
-4.097268284829418128e-03,-2.990350764597256294e-02,-4.804460621701968359e-02,-5.696813195127843621e-02,-5.806323591929937050e-02,-5.257879135566561474e-02,-4.136581577303503898e-02,-2.494456400851425767e-02
1.443240301812819815e-01,-1.088052669465789171e-02,-1.400719789628038225e-01,-2.466951955451587575e-01,-3.354344816352334280e-01,-4.095483120794547460e-01,-4.714914675720275894e-01,-5.234051591566217798e-01
-1.071939034826372740e-02,-6.520820895986778783e-03,1.729431089785424995e-03,1.543866385035259914e-02,3.468664992062808067e-02,5.779876906429425032e-02,8.146027427271573806e-02,1.037501120281515976e-01
2.976685726159394862e-02,-7.840224296227221376e-03,-4.146010912019371802e-02,-7.075382931002843767e-02,-9.828359994369012531e-02,-1.239820086709857022e-01,-1.470445266439508736e-01,-1.672373351725492119e-01
1.436652070632657707e-01,-6.171706920400763310e-03,-1.334776042413617081e-01,-2.414413753676759589e-01,-3.333848706834881548e-01,-4.116714112402688475e-01,-4.780335114600273161e-01,-5.340396276283233545e-01
-4.599896373029423342e-03,-2.544956626394278762e-02,-4.327552226875584773e-02,-5.268049842714940534e-02,-5.964282315106655269e-02,-6.381821836185692931e-02,-6.537469534126395809e-02,-6.441125488729737558e-02
7.344538512652226681e-02,7.091610393670066959e-03,-4.905402591753370289e-02,-9.614627483315020540e-02,-1.344079982366351567e-01,-1.647058178123191330e-01,-1.879970257850082371e-01,-2.055919984501169973e-01
-2.135466543608177670e-02,-2.519317400838064214e-02,-2.698501582778773181e-02,-2.662336041236744791e-02,-2.595288655334326844e-02,-2.392038008259853368e-02,-2.003002754589067874e-02,-1.350479741266986597e-02
-7.187224887815480724e-03,1.187472717781053741e-03,1.682012248029858548e-02,3.867195186691415459e-02,6.602852067859667218e-02,9.786549823537209203e-02,1.334119502595917106e-01,1.710345751083510724e-01
1.897432184771467509e-02,-5.417222036339071692e-03,-2.642622752202740746e-02,-4.311619220380086270e-02,-5.516592077892147616e-02,-6.057620611015700207e-02,-5.808833693092669420e-02,-4.886496870478412857e-02
1.566386052019367592e-01,1.851317300899594370e-02,-1.007739638316139524e-01,-2.026225021333956655e-01,-2.882029897045452760e-01,-3.594946703501296081e-01,-4.192463534972719064e-01,-4.698888045765137744e-01
1.298147621191289569e-01,3.982007905871476350e-02,-3.681258368736603503e-02,-1.022259522316299601e-01,-1.583136663863022042e-01,-2.063028827474616411e-01,-2.469766759238817555e-01,-2.812671489413609005e-01
1.700674626929412347e-01,6.103660374760261353e-03,-1.312247773252563643e-01,-2.448890390669393458e-01,-3.392667029385076360e-01,-4.178904642649032830e-01,-4.831689588235382193e-01,-5.371590744760503799e-01
-7.256993737682563683e-04,-2.361118291567590455e-02,-4.624786201956289367e-02,-6.775308612570291045e-02,-8.673996041685888558e-02,-1.020825331267878611e-01,-1.153147141280402299e-01,-1.279784890185639845e-01
1.048385371791354798e-01,-6.739574900310179185e-04,-8.864310784611875715e-02,-1.598287097732196682e-01,-2.189790922299770792e-01,-2.704438783095788890e-01,-3.160477991451017266e-01,-3.556247110193941907e-01
9.125393212983456959e-02,-3.779205730468119910e-03,-7.486869789560757216e-02,-1.294823042315233208e-01,-1.718681061761698770e-01,-2.069409998380140892e-01,-2.371889355394776466e-01,-2.624662307042165410e-01
1.563063184307786693e-02,7.206983582279777312e-02,1.274987055944214187e-01,1.817965597160035029e-01,2.381091785472745359e-01,2.978509443730555928e-01,3.628900398771748304e-01,4.357869159045555385e-01
6.394255037732289593e-02,-3.600855253608388484e-02,-1.152140183962289816e-01,-1.764116363772623430e-01,-2.248284300679301018e-01,-2.661033702569068349e-01,-3.029320552353623741e-01,-3.354313921026940704e-01
1.800400278901591600e-01,2.763900655636654380e-02,-1.082473086062568923e-01,-2.268673855380541060e-01,-3.266516012219056186e-01,-4.101115958783971283e-01,-4.798705193690849802e-01,-5.384563694662649613e-01
6.369316615266094883e-02,3.181556730333082519e-03,-4.654903810610377252e-02,-8.752972993822888403e-02,-1.204084055604559694e-01,-1.462310416047298001e-01,-1.660865935577170993e-01,-1.808944215882777318e-01
6.822499559838245131e-02,1.131302239392189754e-02,-3.517198171726938771e-02,-7.160622380161732470e-02,-9.962231279595235023e-02,-1.223290827364134081e-01,-1.410728705538541738e-01,-1.562670774494639425e-01
-2.202853645771568267e-02,-3.524944618723693801e-02,-5.754940683389624806e-02,-7.513161895592850026e-02,-9.165408445965608775e-02,-1.066979271561702414e-01,-1.202023386212049405e-01,-1.308827112291481021e-01
6.749638987033447501e-02,1.177524225518329984e-02,-3.511153830723805214e-02,-7.383781950912730874e-02,-1.055708114624667182e-01,-1.309361586834033309e-01,-1.507493917905677328e-01,-1.656788572647221736e-01
1.539139049661829017e-01,4.999413228045188062e-02,-3.609779619963694036e-02,-1.033813919319755137e-01,-1.563425581937974984e-01,-2.016861659743649504e-01,-2.427258027020882114e-01,-2.786763290833640383e-01
9.135091288362374995e-02,-1.284387272521849387e-02,-9.582695798001750198e-02,-1.469194758488663877e-01,-1.945475760895718775e-01,-2.400599529121282827e-01,-2.803247485204006795e-01,-3.156502245558924225e-01
2.158315242749605720e-02,-1.694165980022820442e-02,-5.357769558708101731e-02,-8.872697405237661705e-02,-1.207273909959917235e-01,-1.481859797909343412e-01,-1.713840609556828154e-01,-1.913688222353293888e-01
